timestamp,Close,Open,High,Low,Volume
2025-02-02 10:00:00,22.810528359812846,22.810528359812846,22.810528359812846,22.810528359812846,1000000000.0
2025-02-02 11:00:00,22.58806871094639,22.810528359812846,22.58806871094639,22.58806871094639,1000000000.0
2025-02-02 12:00:00,22.189882264368006,22.58806871094639,22.189882264368006,22.189882264368006,1000000000.0
2025-02-02 13:00:00,21.96765301852936,22.189882264368006,21.96765301852936,21.96765301852936,1000000000.0
2025-02-02 14:00:00,22.383272717440438,21.96765301852936,22.383272717440438,22.383272717440438,1000000000.0
2025-02-02 15:00:00,22.26672207298592,22.383272717440438,22.26672207298592,22.26672207298592,1000000000.0
2025-02-02 16:00:00,22.18418541085691,22.26672207298592,22.18418541085691,22.18418541085691,1000000000.0
2025-02-02 17:00:00,21.429390470405544,22.18418541085691,21.429390470405544,21.429390470405544,1000000000.0
2025-02-02 18:00:00,20.626936878701233,21.429390470405544,20.626936878701233,20.626936878701233,1000000000.0
2025-02-02 19:00:00,20.428101121370105,20.626936878701233,20.428101121370105,20.428101121370105,1000000000.0
2025-02-02 20:00:00,20.796789276190207,20.428101121370105,20.796789276190207,20.796789276190207,1000000000.0
2025-02-02 21:00:00,20.647413887929,20.796789276190207,20.647413887929,20.647413887929,1000000000.0
2025-02-02 22:00:00,20.48561060816352,20.647413887929,20.48561060816352,20.48561060816352,1000000000.0
2025-02-02 23:00:00,20.12610798766694,20.48561060816352,20.12610798766694,20.12610798766694,1000000000.0
2025-02-03 00:00:00,20.413373512392287,20.12610798766694,20.413373512392287,20.413373512392287,1000000000.0
2025-02-03 01:00:00,19.694885660219818,20.413373512392287,19.694885660219818,19.694885660219818,1000000000.0
2025-02-03 02:00:00,17.759142755023174,19.694885660219818,17.759142755023174,17.759142755023174,1000000000.0
2025-02-03 03:00:00,17.007160622729284,17.759142755023174,17.007160622729284,17.007160622729284,1000000000.0
2025-02-03 04:00:00,17.714145455887085,17.007160622729284,17.714145455887085,17.714145455887085,1000000000.0
2025-02-03 05:00:00,17.15011431776441,17.714145455887085,17.15011431776441,17.15011431776441,1000000000.0
2025-02-03 06:00:00,18.00405870714086,17.15011431776441,18.00405870714086,18.00405870714086,1000000000.0
2025-02-03 07:00:00,18.50880149873466,18.00405870714086,18.50880149873466,18.50880149873466,1000000000.0
2025-02-03 08:00:00,19.392697886420937,18.50880149873466,19.392697886420937,19.392697886420937,1000000000.0
2025-02-03 09:00:00,18.67868379568492,19.392697886420937,18.67868379568492,18.67868379568492,1000000000.0
2025-02-03 10:00:00,18.71956566205031,18.67868379568492,18.71956566205031,18.71956566205031,1000000000.0
2025-02-03 11:00:00,19.306807597506385,18.71956566205031,19.306807597506385,19.306807597506385,1000000000.0
2025-02-03 12:00:00,18.924948914578835,19.306807597506385,18.924948914578835,18.924948914578835,1000000000.0
2025-02-03 13:00:00,18.807183321069356,18.924948914578835,18.807183321069356,18.807183321069356,1000000000.0
2025-02-03 14:00:00,18.633204406103335,18.807183321069356,18.633204406103335,18.633204406103335,1000000000.0
2025-02-03 15:00:00,19.317851326978673,18.633204406103335,19.317851326978673,19.317851326978673,1000000000.0
2025-02-03 16:00:00,20.479310360051823,19.317851326978673,20.479310360051823,20.479310360051823,1000000000.0
2025-02-03 17:00:00,20.505364141152235,20.479310360051823,20.505364141152235,20.505364141152235,1000000000.0
2025-02-03 18:00:00,20.60310197246891,20.505364141152235,20.60310197246891,20.60310197246891,1000000000.0
2025-02-03 19:00:00,21.203336501696626,20.60310197246891,21.203336501696626,21.203336501696626,1000000000.0
2025-02-03 20:00:00,21.940378493444936,21.203336501696626,21.940378493444936,21.940378493444936,1000000000.0
2025-02-03 21:00:00,21.21887154812488,21.940378493444936,21.21887154812488,21.21887154812488,1000000000.0
2025-02-03 22:00:00,21.46686814540147,21.21887154812488,21.46686814540147,21.46686814540147,1000000000.0
2025-02-03 23:00:00,21.829592123629855,21.46686814540147,21.829592123629855,21.829592123629855,1000000000.0
2025-02-04 00:00:00,21.648012596261125,21.829592123629855,21.648012596261125,21.648012596261125,1000000000.0
2025-02-04 01:00:00,21.30675479045587,21.648012596261125,21.30675479045587,21.30675479045587,1000000000.0
2025-02-04 02:00:00,21.226988892724478,21.30675479045587,21.226988892724478,21.226988892724478,1000000000.0
2025-02-04 03:00:00,20.980232868434857,21.226988892724478,20.980232868434857,20.980232868434857,1000000000.0
2025-02-04 04:00:00,20.88529150246874,20.980232868434857,20.88529150246874,20.88529150246874,1000000000.0
2025-02-04 05:00:00,20.762436858747098,20.88529150246874,20.762436858747098,20.762436858747098,1000000000.0
2025-02-04 06:00:00,20.04082128663355,20.762436858747098,20.04082128663355,20.04082128663355,1000000000.0
2025-02-04 07:00:00,20.13849020680244,20.04082128663355,20.13849020680244,20.13849020680244,1000000000.0
2025-02-04 08:00:00,19.633079875368217,20.13849020680244,19.633079875368217,19.633079875368217,1000000000.0
2025-02-04 09:00:00,19.55468595157011,19.633079875368217,19.55468595157011,19.55468595157011,1000000000.0
2025-02-04 10:00:00,19.748446410344613,19.55468595157011,19.748446410344613,19.748446410344613,1000000000.0
2025-02-04 11:00:00,20.32688908692533,19.748446410344613,20.32688908692533,20.32688908692533,1000000000.0
2025-02-04 12:00:00,20.401230842536293,20.32688908692533,20.401230842536293,20.401230842536293,1000000000.0
2025-02-04 13:00:00,20.56580645823191,20.401230842536293,20.56580645823191,20.56580645823191,1000000000.0
2025-02-04 14:00:00,20.359940405961442,20.56580645823191,20.359940405961442,20.359940405961442,1000000000.0
2025-02-04 15:00:00,20.783006559183153,20.359940405961442,20.783006559183153,20.783006559183153,1000000000.0
2025-02-04 16:00:00,20.60035524807192,20.783006559183153,20.60035524807192,20.60035524807192,1000000000.0
2025-02-04 17:00:00,20.50719363707983,20.60035524807192,20.50719363707983,20.50719363707983,1000000000.0
