Datetime,Open,High,Low,Close,Volume
2023-03-10 14:30:00+00:00,92.40499877929688,92.75,91.25,91.56954956054688,654295
2023-03-10 15:30:00+00:00,91.61000061035156,92.875,91.5250015258789,92.77999877929688,337492
2023-03-10 16:30:00+00:00,92.7750015258789,93.1449966430664,91.95999908447266,92.30564880371094,324495
2023-03-10 17:30:00+00:00,92.32499694824219,92.96499633789062,92.30500030517578,92.64704895019531,720302
2023-03-10 18:30:00+00:00,92.65249633789062,92.70500183105469,91.77999877929688,92.27999877929688,706057
2023-03-10 19:30:00+00:00,92.31500244140625,93.5,92.3125,93.23500061035156,979401
2023-03-10 20:30:00+00:00,93.21499633789062,93.26000213623047,92.48500061035156,92.8550033569336,1003115
2023-03-13 13:30:00+00:00,92.06999969482422,93.33000183105469,91.33999633789062,92.6500015258789,1414347
2023-03-13 14:30:00+00:00,92.65499877929688,94.2249984741211,92.48500061035156,94.1500015258789,895804
2023-03-13 15:30:00+00:00,94.19999694824219,94.24500274658203,92.94499969482422,93.53500366210938,603732
2023-03-13 16:30:00+00:00,93.50250244140625,94.00499725341797,92.9000015258789,93.24250030517578,442237
2023-03-13 17:30:00+00:00,93.24500274658203,93.75499725341797,92.94499969482422,93.4749984741211,420637
2023-03-13 18:30:00+00:00,93.5199966430664,94.1050033569336,93.22000122070312,93.41500091552734,550491
2023-03-13 19:30:00+00:00,93.38500213623047,93.78250122070312,92.875,92.94499969482422,770171
2023-03-14 13:30:00+00:00,93.36499786376953,94.10774993896484,92.42500305175781,92.83499908447266,989038
2023-03-14 14:30:00+00:00,92.80000305175781,92.99400329589844,92.19499969482422,92.47000122070312,659512
2023-03-14 15:30:00+00:00,92.49500274658203,92.76000213623047,92.23999786376953,92.4375,422829
2023-03-14 16:30:00+00:00,92.43000030517578,92.88500213623047,92.01000213623047,92.37000274658203,370558
2023-03-14 17:30:00+00:00,92.37000274658203,92.6050033569336,92.16500091552734,92.44000244140625,297912
2023-03-14 18:30:00+00:00,92.40499877929688,92.49590301513672,91.43000030517578,91.76249694824219,559698
2023-03-14 19:30:00+00:00,91.78375244140625,92.33499908447266,91.7249984741211,92.30000305175781,827202
2023-03-15 13:30:00+00:00,91.07749938964844,92.18499755859375,90.81500244140625,91.55000305175781,616826
2023-03-15 14:30:00+00:00,91.51499938964844,92.1500015258789,91.29000091552734,91.75499725341797,369780
2023-03-15 15:30:00+00:00,91.79000091552734,91.9800033569336,91.2300033569336,91.36000061035156,263161
2023-03-15 16:30:00+00:00,91.31999969482422,91.80500030517578,90.98500061035156,91.7925033569336,241071
2023-03-15 17:30:00+00:00,91.75499725341797,91.98999786376953,91.29000091552734,91.75,232654
2023-03-15 18:30:00+00:00,91.79499816894531,92.0425033569336,91.57499694824219,91.9800033569336,461478
2023-03-15 19:30:00+00:00,91.9749984741211,92.05500030517578,91.47000122070312,91.91500091552734,460847
2023-03-16 13:30:00+00:00,92.25,93.4749984741211,91.33499908447266,92.00830078125,789680
2023-03-16 14:30:00+00:00,92.05999755859375,93.79499816894531,91.95500183105469,93.69000244140625,440257
2023-03-16 15:30:00+00:00,93.73999786376953,94.61499786376953,93.69499969482422,94.25,420421
2023-03-16 16:30:00+00:00,94.25,94.63999938964844,94.02999877929688,94.2699966430664,266630
2023-03-16 17:30:00+00:00,94.25499725341797,94.76000213623047,94.19499969482422,94.75,437878
2023-03-16 18:30:00+00:00,94.7699966430664,94.86499786376953,94.48500061035156,94.7699966430664,519920
2023-03-16 19:30:00+00:00,94.75,95.0,94.57499694824219,94.875,1047431
2023-03-17 13:30:00+00:00,94.83499908447266,95.7300033569336,94.33544921875,95.0199966430664,700125
2023-03-17 14:30:00+00:00,95.05000305175781,95.09500122070312,94.22000122070312,94.47250366210938,437455
2023-03-17 15:30:00+00:00,94.48999786376953,94.72000122070312,94.2750015258789,94.5250015258789,241348
2023-03-17 16:30:00+00:00,94.53500366210938,94.8499984741211,94.28250122070312,94.375,210831
2023-03-17 17:30:00+00:00,94.37999725341797,94.55000305175781,93.80999755859375,93.94499969482422,225312
2023-03-17 18:30:00+00:00,93.91999816894531,94.6050033569336,93.78500366210938,94.5824966430664,328973
2023-03-17 19:30:00+00:00,94.59249877929688,94.63999938964844,94.02999877929688,94.56999969482422,532805
2023-03-20 13:30:00+00:00,93.99500274658203,94.31999969482422,93.44000244140625,93.86750030517578,461384
2023-03-20 14:30:00+00:00,93.81500244140625,94.42500305175781,93.6500015258789,94.4000015258789,302395
2023-03-20 15:30:00+00:00,94.42500305175781,94.43499755859375,93.52999877929688,93.9124984741211,236270
2023-03-20 16:30:00+00:00,93.8949966430664,94.3499984741211,93.84500122070312,94.25499725341797,155102
2023-03-20 17:30:00+00:00,94.28250122070312,94.57499694824219,94.24189758300781,94.50499725341797,179931
2023-03-20 18:30:00+00:00,94.51499938964844,94.80864715576172,94.43000030517578,94.47000122070312,211823
2023-03-20 19:30:00+00:00,94.47000122070312,95.0999984741211,94.43000030517578,94.76000213623047,501969
2023-03-21 13:30:00+00:00,95.6500015258789,96.68495178222656,95.5,95.5250015258789,720835
2023-03-21 14:30:00+00:00,95.5425033569336,95.94490051269531,95.25,95.87000274658203,346229
2023-03-21 15:30:00+00:00,95.875,96.23999786376953,95.40499877929688,95.98500061035156,527017
2023-03-21 16:30:00+00:00,95.96499633789062,96.6449966430664,95.87000274658203,96.6050033569336,435033
2023-03-21 17:30:00+00:00,96.6500015258789,96.80000305175781,96.3499984741211,96.79000091552734,457057
2023-03-21 18:30:00+00:00,96.80500030517578,97.4000015258789,96.6875,97.18000030517578,658144
