Datetime,Open,High,Low,Close,Volume
2025-05-20 13:30:00+00:00,208.0449981689453,208.1436004638672,206.47000122070312,207.84500122070312,9911111
2025-05-20 14:30:00+00:00,207.8300018310547,208.47000122070312,207.22000122070312,207.63429260253906,3762244
2025-05-20 15:30:00+00:00,207.64999389648438,208.42999267578125,207.0500030517578,207.80999755859375,4102805
2025-05-20 16:30:00+00:00,207.80999755859375,208.01539611816406,207.11000061035156,207.3800048828125,2803301
2025-05-20 17:30:00+00:00,207.3699951171875,207.40499877929688,205.47000122070312,205.58999633789062,4199913
2025-05-20 18:30:00+00:00,205.5800018310547,206.41000366210938,205.02999877929688,206.27000427246094,4844502
2025-05-20 19:30:00+00:00,206.27000427246094,206.94000244140625,205.92999267578125,206.8699951171875,3731510
2025-05-21 13:30:00+00:00,205.1199951171875,206.7799072265625,204.05999755859375,205.80999755859375,8941675
2025-05-21 14:30:00+00:00,205.85000610351562,207.0399932861328,205.4761962890625,206.5800018310547,4273571
2025-05-21 15:30:00+00:00,206.57000732421875,206.8699951171875,205.5200958251953,205.63999938964844,3570453
2025-05-21 16:30:00+00:00,205.64999389648438,206.08999633789062,202.02000427246094,202.10000610351562,12405386
2025-05-21 17:30:00+00:00,202.08999633789062,203.34500122070312,201.75999450683594,202.3415069580078,7684596
2025-05-21 18:30:00+00:00,202.32000732421875,202.61000061035156,200.72000122070312,201.0301055908203,7028968
2025-05-21 19:30:00+00:00,201.05999755859375,202.49000549316406,201.0500030517578,202.05999755859375,6085411
2025-05-22 13:30:00+00:00,200.71499633789062,201.63999938964844,199.6999969482422,200.36000061035156,13339867
2025-05-22 14:30:00+00:00,200.3699951171875,201.36000061035156,200.35360717773438,200.9499969482422,5239551
2025-05-22 15:30:00+00:00,200.9499969482422,202.40989685058594,200.86000061035156,201.9499969482422,4473843
2025-05-22 16:30:00+00:00,201.94500732421875,202.0699005126953,201.16000366210938,201.88999938964844,3223269
2025-05-22 17:30:00+00:00,201.8800048828125,202.22000122070312,201.6699981689453,201.97000122070312,3552562
2025-05-22 18:30:00+00:00,201.9600067138672,202.72000122070312,201.64999389648438,202.61000061035156,5071372
2025-05-22 19:30:00+00:00,202.6199951171875,202.64999389648438,201.0,201.3699951171875,5705738
2025-05-23 13:30:00+00:00,193.6649932861328,197.6999969482422,193.4600067138672,197.1699981689453,27970489
2025-05-23 14:30:00+00:00,197.14999389648438,197.3699951171875,195.69000244140625,196.5850067138672,7789566
2025-05-23 15:30:00+00:00,196.58999633789062,197.1199951171875,195.71499633789062,196.05020141601562,6693085
2025-05-23 16:30:00+00:00,196.05079650878906,196.67239379882812,195.63499450683594,196.6199951171875,6093930
2025-05-23 17:30:00+00:00,196.60000610351562,196.60000610351562,195.08999633789062,195.75,7300789
2025-05-23 18:30:00+00:00,195.72000122070312,195.89999389648438,195.02999877929688,195.46240234375,6291505
